datetime,open,high,low,close,volume
2025-11-14 09:49:00,668.070007,668.37000,667.49500,667.84998,590807
2025-11-14 09:48:00,667.94501,668.29999,667.70001,668.070007,424634
2025-11-14 09:47:00,667.42499,668.010010,667.22998,667.94501,427395
2025-11-14 09:46:00,667.070007,667.66998,667.039978,667.41998,485751
2025-11-14 09:45:00,666.70001,667.099976,666.45001,667.099976,329436
2025-11-14 09:44:00,666.56500,666.85999,666.40002,666.71997,310802
2025-11-14 09:43:00,666.21997,666.83002,666.12000,666.56000,403274
2025-11-14 09:42:00,666.54999,666.60999,665.69000,666.21002,403343
2025-11-14 09:41:00,665.73999,666.64001,665.72498,666.55988,374339
2025-11-14 09:40:00,665.96997,666.049988,665.45203,665.71997,448427
2025-11-14 09:39:00,666.099976,666.46997,665.73999,665.97998,449179
2025-11-14 09:38:00,665.56000,666.29999,665.45001,666.125,471604
2025-11-14 09:37:00,665.41998,665.89001,665.21997,665.57001,454747
2025-11-14 09:36:00,664.59497,665.66998,664.44000,665.42450,643416
2025-11-14 09:35:00,663.60498,664.73999,663.54498,664.62000,803074
2025-11-14 09:34:00,663.42999,663.84003,663.39502,663.60999,654927
2025-11-14 09:33:00,663.57001,663.65997,663.26501,663.43500,733829
2025-11-14 09:32:00,664.76001,664.88000,663.57001,663.58002,749404
2025-11-14 09:31:00,664.90997,665.15997,664.44000,664.77002,702021
2025-11-14 09:30:00,665.38000,665.88000,664.87000,664.88000,4422378
2025-11-13 15:59:00,671.56000,672.080017,671.31000,672.049988,3164579
2025-11-13 15:58:00,671.65997,671.71002,671.39001,671.57001,980604
2025-11-13 15:57:00,671.45001,671.73499,671.31000,671.66998,703024
2025-11-13 15:56:00,671.48999,671.84003,671.37000,671.45502,616668
2025-11-13 15:55:00,670.81500,671.59003,670.81000,671.47998,704759
2025-11-13 15:54:00,671.14502,671.40997,670.76001,670.82001,642727
2025-11-13 15:53:00,671.72998,671.72998,671.090027,671.15002,420007
2025-11-13 15:52:00,672.35999,672.35999,671.54999,671.72998,422744
2025-11-13 15:51:00,672.030029,672.40997,671.83002,672.35400,391204
2025-11-13 15:50:00,671.54999,672.080017,671.33002,672.070007,851484
2025-11-13 15:49:00,672.28003,672.35999,671.54498,671.54498,504681
2025-11-13 15:48:00,672.47998,672.60999,672.23999,672.28003,346351
2025-11-13 15:47:00,672.40997,672.62000,672.39001,672.47998,400568
2025-11-13 15:46:00,672.42999,672.51501,672.22998,672.40002,431556
2025-11-13 15:45:00,672.33502,672.5,672.17999,672.41998,291368
2025-11-13 15:44:00,672.14001,672.59003,672.14001,672.34003,311771
2025-11-13 15:43:00,672.5,672.58002,672.030029,672.15002,440610
2025-11-13 15:42:00,672.69000,672.71997,672.42499,672.47998,357255
2025-11-13 15:41:00,672.87000,673.020020,672.65002,672.69000,390500
2025-11-13 15:40:00,672.65997,672.91998,672.65997,672.875,507715
2025-11-13 15:39:00,672.56500,672.78003,672.40002,672.63501,331464
2025-11-13 15:38:00,672.059998,672.58502,672.059998,672.57501,179116
2025-11-13 15:37:00,672.19000,672.29999,671.96002,672.049988,198678
2025-11-13 15:36:00,672.42700,672.48999,672.090027,672.17999,179799
2025-11-13 15:35:00,672,672.51001,671.96997,672.46002,426051
2025-11-13 15:34:00,671.72998,672.085571,671.72998,672.030029,150565
2025-11-13 15:33:00,671.84003,671.84497,671.53003,671.72498,165072
2025-11-13 15:32:00,671.56000,671.96002,671.54999,671.85498,241696
2025-11-13 15:31:00,671.66998,671.6875,671.40002,671.54999,198041
2025-11-13 15:30:00,671.62000,672.010010,671.61499,671.65002,336428
2025-11-13 15:29:00,671.39001,671.66998,671.34003,671.63000,186581
2025-11-13 15:28:00,671.31000,671.40002,671.099976,671.38013,281626
2025-11-13 15:27:00,670.88000,671.33002,670.83002,671.29999,233366
2025-11-13 15:26:00,670.95001,671.070007,670.83002,670.90997,171411
2025-11-13 15:25:00,671.23999,671.29498,670.77002,670.94000,212615
2025-11-13 15:24:00,670.89001,671.28998,670.88000,671.22998,298965
2025-11-13 15:23:00,670.98999,671,670.69000,670.90997,188286
2025-11-13 15:22:00,670.94000,671.19000,670.875,670.98999,230448
2025-11-13 15:21:00,670.80988,670.96002,670.53003,670.94672,402763
2025-11-13 15:20:00,671.16998,671.26001,670.76001,670.81000,327909
2025-11-13 15:19:00,671.48999,671.57001,671.13000,671.18500,265908
2025-11-13 15:18:00,671.28497,671.59998,671.16998,671.46997,226371
2025-11-13 15:17:00,671.79999,671.83002,671.27002,671.28998,189149
2025-11-13 15:16:00,671.70001,672.059998,671.66998,671.81000,357059
2025-11-13 15:15:00,671.62000,671.84998,671.53998,671.70001,388392
2025-11-13 15:14:00,671.77002,671.90002,671.52002,671.60541,137912
2025-11-13 15:13:00,671.79999,671.91998,671.57001,671.77002,192300
2025-11-13 15:12:00,671.65997,671.89001,671.53003,671.82001,165647
2025-11-13 15:11:00,671.32001,671.88000,671.31000,671.66498,155161
2025-11-13 15:10:00,671.88000,672.030029,671.24500,671.31000,228145
2025-11-13 15:09:00,671.83002,671.96002,671.71997,671.87000,147200
2025-11-13 15:08:00,671.020020,671.90002,671.020020,671.83002,155509
2025-11-13 15:07:00,671.15997,671.31000,670.96997,671.020020,118758
2025-11-13 15:06:00,671.21002,671.40997,670.98999,671.15997,161088
2025-11-13 15:05:00,671.28003,671.5,671.16418,671.21002,191721
2025-11-13 15:04:00,671.58002,671.59998,671.22498,671.27002,179460
2025-11-13 15:03:00,671.33002,671.75,671.22998,671.60999,279068
2025-11-13 15:02:00,671.75751,671.75751,671.29999,671.34998,201774
2025-11-13 15:01:00,671.78998,671.96002,671.67999,671.75,246577
2025-11-13 15:00:00,671.67999,671.84003,671.46997,671.78998,213240
2025-11-13 14:59:00,671.90997,671.90997,671.46997,671.69000,195670
2025-11-13 14:58:00,671.53003,671.95001,671.45001,671.91998,189170
2025-11-13 14:57:00,671.38000,671.59003,671.29999,671.52502,215607
2025-11-13 14:56:00,671.039978,671.59003,671.039978,671.39001,289142
2025-11-13 14:55:00,671.39001,671.39203,670.52002,671.020020,394328
2025-11-13 14:54:00,671.60999,671.70001,671.37000,671.38000,259774
2025-11-13 14:53:00,672.030029,672.030029,671.56000,671.59998,128242
2025-11-13 14:52:00,671.80981,672.099976,671.75,672.020020,133375
2025-11-13 14:51:00,672.025024,672.13000,671.73999,671.79498,292341
2025-11-13 14:50:00,671.87000,672.47998,671.87000,672.020020,161645
2025-11-13 14:49:00,671.72998,671.85992,671.66998,671.84998,137681
2025-11-13 14:48:00,671.98499,672.059998,671.64001,671.71997,151904
2025-11-13 14:47:00,672.22998,672.33002,671.87000,671.97998,152958
2025-11-13 14:46:00,672.22998,672.28003,672.020020,672.21997,147792
2025-11-13 14:45:00,672.40997,672.65997,672.14502,672.22998,151533
2025-11-13 14:44:00,672.46991,672.52002,672.10999,672.40002,131895
2025-11-13 14:43:00,672.19000,672.56989,672.13000,672.47998,138974
2025-11-13 14:42:00,672.25,672.25,671.90002,672.16998,90166
2025-11-13 14:41:00,672.12000,672.33002,671.85999,672.25,183595
2025-11-13 14:40:00,672.76001,672.76001,672.080017,672.099976,155533
2025-11-13 14:39:00,672.40002,672.87000,672.40002,672.76001,127885
2025-11-13 14:38:00,673.22998,673.27002,672.33002,672.39001,396864
2025-11-13 14:37:00,673.13000,673.41998,673.099976,673.21997,153156
2025-11-13 14:36:00,673.28003,673.5,673.099976,673.12000,164364
2025-11-13 14:35:00,673.28998,673.5,673.15002,673.28003,405330
2025-11-13 14:34:00,673.40002,673.52002,673.12000,673.29999,323318
2025-11-13 14:33:00,673.19000,673.42999,673.15002,673.39001,122375
2025-11-13 14:32:00,673.080017,673.34003,673.025024,673.20001,275393
2025-11-13 14:31:00,672.96997,673.24500,672.91998,673.080017,196245
2025-11-13 14:30:00,673.51001,673.63000,672.88000,672.96002,288875
2025-11-13 14:29:00,673.25,673.54999,673.25,673.53998,248862
2025-11-13 14:28:00,673.030029,673.28003,673.030029,673.25500,408566
2025-11-13 14:27:00,673.090027,673.33002,672.97498,673.010010,375587
2025-11-13 14:26:00,673.32001,673.42499,672.96997,673.090027,309909
2025-11-13 14:25:00,672.66998,673.34998,672.65002,673.32001,520518
2025-11-13 14:24:00,672.60687,672.75,672.32001,672.66998,115541
2025-11-13 14:23:00,672.76001,672.87000,672.59003,672.62000,147313
2025-11-13 14:22:00,672.15997,672.76001,672.15002,672.76001,168120
2025-11-13 14:21:00,672.030029,672.21002,671.90997,672.17987,119042
2025-11-13 14:20:00,671.95001,672.20001,671.84998,672.020020,316820
2025-11-13 14:19:00,672.31000,672.42999,671.84998,671.94000,116457
2025-11-13 14:18:00,671.96997,672.39001,671.96002,672.32001,96909
2025-11-13 14:17:00,671.84003,672.070007,671.78998,671.96997,87865
2025-11-13 14:16:00,671.80499,671.90997,671.69800,671.81000,96584
2025-11-13 14:15:00,671.73999,671.91998,671.58002,671.80499,118946
2025-11-13 14:14:00,671.79999,671.97552,671.59003,671.71997,117547
2025-11-13 14:13:00,671.90002,671.98999,671.72858,671.80499,131608
2025-11-13 14:12:00,672.0098877,672.12000,671.87000,671.89001,102464
2025-11-13 14:11:00,672,672.25,671.91998,672.010010,150637
2025-11-13 14:10:00,672.15002,672.34998,671.89001,672,160301
2025-11-13 14:09:00,671.75,672.17999,671.68591,672.15002,202271
2025-11-13 14:08:00,671.97009,672.010010,671.71002,671.75,233958
2025-11-13 14:07:00,672.28003,672.41998,671.92999,671.98999,99794
2025-11-13 14:06:00,672.099976,672.46002,672.090027,672.29999,136778
2025-11-13 14:05:00,672.080017,672.35999,672.030029,672.10999,129029
2025-11-13 14:04:00,672.080017,672.27002,671.88000,672.10999,160778
2025-11-13 14:03:00,672.099976,672.14001,671.81000,672.070007,205514
2025-11-13 14:02:00,672.37000,672.41998,671.92999,672.10999,197024
2025-11-13 14:01:00,672.56000,672.64001,672.28003,672.35999,123497
2025-11-13 14:00:00,672.67999,672.87000,672.35999,672.55200,198174
2025-11-13 13:59:00,672.56000,672.69000,672.28998,672.69000,139078
2025-11-13 13:58:00,672.35999,672.80988,672.35999,672.57001,131484
2025-11-13 13:57:00,672.57001,672.60999,672.20001,672.34998,253418
2025-11-13 13:56:00,672.23999,672.73999,672.21002,672.58002,99076
2025-11-13 13:55:00,672.33002,672.65997,672.15002,672.25,127701
2025-11-13 13:54:00,672.72998,672.76001,672.23999,672.32001,147112
2025-11-13 13:53:00,672.56000,672.82001,672.31000,672.70001,598121
2025-11-13 13:52:00,672.72998,672.72998,672.34998,672.57001,122380
2025-11-13 13:51:00,672.65997,672.875,672.33002,672.71997,112186
2025-11-13 13:50:00,672.5,672.71002,672.35999,672.64001,266873
2025-11-13 13:49:00,672.53998,672.71002,672.29999,672.48999,133746
2025-11-13 13:48:00,672.65002,672.89001,672.45001,672.52991,117547
2025-11-13 13:47:00,672.21002,672.69000,672.21002,672.66998,116640
2025-11-13 13:46:00,672.70001,672.72998,672.13000,672.23999,155034
2025-11-13 13:45:00,672.53998,672.89502,672.48999,672.70001,277200
2025-11-13 13:44:00,672.21997,672.56000,672.17999,672.55499,322710
2025-11-13 13:43:00,671.73999,672.38000,671.73999,672.22998,227481
2025-11-13 13:42:00,672.059998,672.21997,671.70001,671.75,208909
2025-11-13 13:41:00,671.87000,672.080017,671.67999,672.051025,436679
2025-11-13 13:40:00,671.78998,672.030029,671.52002,671.90002,339209
2025-11-13 13:39:00,671.90997,671.92999,671.64001,671.80499,232240
2025-11-13 13:38:00,671.89001,672.090027,671.79999,671.90997,187344
2025-11-13 13:37:00,672.10999,672.12000,671.64001,671.91998,229138
2025-11-13 13:36:00,672.21002,672.33002,672.10999,672.10999,231044
2025-11-13 13:35:00,672.46002,672.62000,672.16998,672.19000,284019
2025-11-13 13:34:00,672.64001,672.71002,672.41998,672.46002,131268
2025-11-13 13:33:00,672.66998,672.89001,672.46997,672.65997,202802
2025-11-13 13:32:00,672.51001,672.81000,672.46997,672.65002,241272
2025-11-13 13:31:00,672.58002,672.80511,672.41998,672.48999,183339
2025-11-13 13:30:00,672.82001,672.82001,672.48999,672.58002,179064
2025-11-13 13:29:00,672.69501,672.96997,672.59497,672.83002,176933
2025-11-13 13:28:00,672.96997,673.090027,672.64001,672.70001,835034
2025-11-13 13:27:00,672.875,673.049988,672.70001,672.97498,276090
2025-11-13 13:26:00,672.90997,673.079529,672.65002,672.87000,159744
2025-11-13 13:25:00,673.51001,673.53998,672.85999,672.89502,253681
2025-11-13 13:24:00,673.60968,673.69000,673.47998,673.52002,111304
2025-11-13 13:23:00,673.78003,674.030029,673.59003,673.60999,139062
2025-11-13 13:22:00,673.46997,673.81000,673.46997,673.78998,144883
2025-11-13 13:21:00,673.65997,673.67999,673.34003,673.48499,198191
2025-11-13 13:20:00,673.65002,673.78003,673.57001,673.65997,85810
2025-11-13 13:19:00,673.78522,673.81000,673.59003,673.64001,90908
2025-11-13 13:18:00,673.60999,673.93622,673.60999,673.79480,172131
2025-11-13 13:17:00,673.90997,673.90997,673.59003,673.60999,389961
2025-11-13 13:16:00,674.21002,674.32001,673.87000,673.90503,126624
2025-11-13 13:15:00,674.48999,674.60999,674.21503,674.21503,91843
2025-11-13 13:14:00,674.14001,674.65991,674.14001,674.47998,95044
2025-11-13 13:13:00,674.51001,674.57001,674.090027,674.15002,92174
2025-11-13 13:12:00,674.030029,674.56000,674.030029,674.5,123614
2025-11-13 13:11:00,674.020020,674.21503,673.87000,674.020020,78284
2025-11-13 13:10:00,674.099976,674.21997,673.77002,674.049988,136839
2025-11-13 13:09:00,674.21002,674.40002,674.080017,674.14001,239377
2025-11-13 13:08:00,674.53998,674.57001,674.19000,674.20001,112189
2025-11-13 13:07:00,674.53003,674.76001,674.28998,674.57001,140220
2025-11-13 13:06:00,674.080017,674.57001,674.039124,674.53497,117723
2025-11-13 13:05:00,674.20001,674.37000,673.96997,674.080017,84343
2025-11-13 13:04:00,674.19000,674.29999,674.080017,674.17999,82930
2025-11-13 13:03:00,674.40997,674.53003,674.14001,674.17999,107856
2025-11-13 13:02:00,674.28998,674.48999,674.15002,674.40997,141225
2025-11-13 13:01:00,674.29999,674.45001,674.16998,674.29999,135989
2025-11-13 13:00:00,674.15997,674.51001,674.099976,674.32001,203714
2025-11-13 12:59:00,674.21997,674.26001,674.0092773,674.15002,144619
2025-11-13 12:58:00,674.10498,674.34998,673.96997,674.22998,162485
2025-11-13 12:57:00,674.54999,674.54999,674.030029,674.10498,178954
2025-11-13 12:56:00,674.59998,674.71002,674.33002,674.54999,78869
2025-11-13 12:55:00,674.83002,674.84003,674.37000,674.59998,99038
2025-11-13 12:54:00,674.77002,675.090027,674.77002,674.81000,160236
2025-11-13 12:53:00,674.71002,674.79999,674.59003,674.75,158056
2025-11-13 12:52:00,674.65997,674.71997,674.46997,674.64001,104018
2025-11-13 12:51:00,674.79999,674.95001,674.5,674.66998,109885
2025-11-13 12:50:00,674.85437,674.93011,674.46002,674.78998,134696
2025-11-13 12:49:00,674.82001,675.039978,674.56000,674.84497,171541
2025-11-13 12:48:00,674.35999,674.97998,674.35999,674.81989,191310
2025-11-13 12:47:00,674.63000,674.69000,674.31000,674.37750,129203
2025-11-13 12:46:00,674.66998,674.71002,674.32001,674.65503,166917
2025-11-13 12:45:00,675.13000,675.17999,674.60742,674.63000,199787
2025-11-13 12:44:00,675.38000,675.53003,675.090027,675.12000,65110
2025-11-13 12:43:00,675.46997,675.66998,675.28998,675.36591,96360
2025-11-13 12:42:00,675.44000,675.69501,675.28998,675.5,114142
2025-11-13 12:41:00,675.90002,676,675.17999,675.44501,124408
2025-11-13 12:40:00,676.14001,676.16998,675.79999,675.89001,91518
2025-11-13 12:39:00,675.75,676.15002,675.69501,676.13501,120694
2025-11-13 12:38:00,675.47998,675.77002,675.46002,675.72998,128698
2025-11-13 12:37:00,675.69000,675.83002,675.37000,675.46997,101707
2025-11-13 12:36:00,675.78003,675.89001,675.49200,675.70001,116742
2025-11-13 12:35:00,676.16998,676.21997,675.66998,675.77002,130912
2025-11-13 12:34:00,676.39001,676.5,676.054993,676.15070,150198
2025-11-13 12:33:00,676.25,676.45001,676.19000,676.40002,171362
2025-11-13 12:32:00,676.29999,676.46503,676.14001,676.23999,134577
2025-11-13 12:31:00,676.34003,676.41998,676.059998,676.29498,127757
2025-11-13 12:30:00,675.90002,676.35999,675.87000,676.34497,168304
2025-11-13 12:29:00,676.070007,676.16998,675.88000,675.91998,102514
2025-11-13 12:28:00,675.77502,676.10999,675.75,676.080017,282210
2025-11-13 12:27:00,675.5,675.92999,675.5,675.78497,128095
2025-11-13 12:26:00,675.82001,675.90002,675.28003,675.49988,199201
2025-11-13 12:25:00,675.75,675.87000,675.46997,675.79999,103160
2025-11-13 12:24:00,675.82001,675.94000,675.65997,675.72998,90754
2025-11-13 12:23:00,675.51001,675.87000,675.44000,675.83002,104093
2025-11-13 12:22:00,675.12000,675.59998,675.070007,675.51752,195713
2025-11-13 12:21:00,675.22998,675.58002,675.049988,675.080017,164786
2025-11-13 12:20:00,675.13000,675.35999,675.090027,675.23999,160770
2025-11-13 12:19:00,675.23999,675.47998,675.090027,675.12000,1394414
2025-11-13 12:18:00,675.50500,675.53998,674.96002,675.24438,133980
2025-11-13 12:17:00,675.22998,675.59003,675.10999,675.5,137284
2025-11-13 12:16:00,675.059998,675.28003,674.76001,675.21997,188827
2025-11-13 12:15:00,674.54999,675.17999,674.54999,675.070007,134223
2025-11-13 12:14:00,674.84003,674.87000,674.5,674.58002,99307
2025-11-13 12:13:00,674.59998,674.89001,674.37000,674.84998,120958
2025-11-13 12:12:00,674.82001,675.059998,674.59003,674.59998,116499
2025-11-13 12:11:00,674.70001,674.87000,674.33002,674.83002,119032
2025-11-13 12:10:00,674.72998,674.91998,674.52002,674.71997,161888
2025-11-13 12:09:00,675.65997,675.69000,674.65002,674.71997,225188
2025-11-13 12:08:00,675.62000,675.78998,675.54999,675.66498,138803
2025-11-13 12:07:00,675.70001,676,675.57001,675.64001,133012
2025-11-13 12:06:00,675.52002,675.87000,675.48999,675.70001,186882
2025-11-13 12:05:00,675.57001,675.71002,675.17999,675.51001,162085
2025-11-13 12:04:00,675.31000,675.60498,675.10999,675.57001,113127
2025-11-13 12:03:00,674.73999,675.41998,674.73999,675.32001,113832
2025-11-13 12:02:00,674.89001,675.12000,674.64001,674.73999,135756
2025-11-13 12:01:00,675.53003,675.56000,674.88000,674.89001,112001
2025-11-13 12:00:00,675.19501,675.59497,675.070007,675.53998,161212
2025-11-13 11:59:00,674.85999,675.40002,674.79999,675.19000,147642
2025-11-13 11:58:00,674.85999,674.90997,674.57001,674.88501,119443
2025-11-13 11:57:00,674.67999,674.89001,674.56500,674.85999,118605
2025-11-13 11:56:00,674.56000,674.78003,674.39001,674.66998,157991
2025-11-13 11:55:00,674.78998,674.84998,674.42999,674.53003,107773
2025-11-13 11:54:00,674.76001,674.95001,674.71503,674.78998,96860
2025-11-13 11:53:00,674.84998,674.98071,674.56000,674.75,163701
2025-11-13 11:52:00,675.23999,675.23999,674.62000,674.84003,92015
2025-11-13 11:51:00,674.56000,675.40002,674.56000,675.23999,176745
2025-11-13 11:50:00,674.98999,675.059998,674.46997,674.54999,137827
2025-11-13 11:49:00,674.47998,675.049988,674.47998,674.99750,137137
2025-11-13 11:48:00,674.84003,674.84998,674.35999,674.48499,140379
2025-11-13 11:47:00,674.45001,675.090027,674.39001,674.82501,167370
2025-11-13 11:46:00,674.36499,674.63000,674.34998,674.46649,116059
2025-11-13 11:45:00,674.51001,674.66998,674.31000,674.35999,134167
2025-11-13 11:44:00,674.35999,674.57123,674.21997,674.51001,158453
2025-11-13 11:43:00,674.53003,674.70001,674.34998,674.34998,155256
2025-11-13 11:42:00,674.42999,674.71997,674.42999,674.53998,126337
2025-11-13 11:41:00,674.78003,674.90002,674.40997,674.41998,119992
2025-11-13 11:40:00,674.82001,674.98999,674.40002,674.78003,260719
2025-11-13 11:39:00,675.31012,675.41998,674.77002,674.82001,231499
2025-11-13 11:38:00,675.38000,675.47998,675.049988,675.29999,141247
2025-11-13 11:37:00,675.20001,675.51001,675.12000,675.38000,179722
2025-11-13 11:36:00,675.75500,675.83002,675.18152,675.20001,263515
2025-11-13 11:35:00,676.375,676.62000,675.72998,675.76001,335400
2025-11-13 11:34:00,676.018982,676.51001,676.018982,676.37000,274486
2025-11-13 11:33:00,675.79999,676.13000,675.65997,676.020020,138002
2025-11-13 11:32:00,675.76001,676.039978,675.70502,675.81000,123195
2025-11-13 11:31:00,675.57501,675.82001,675.53998,675.75,119887
2025-11-13 11:30:00,675.71997,675.91998,675.45001,675.58112,148888
2025-11-13 11:29:00,675.79999,675.96997,675.58112,675.72998,133263
2025-11-13 11:28:00,675.38000,675.88000,675.29999,675.78003,190091
2025-11-13 11:27:00,675.46997,675.53998,675.22998,675.37000,168394
2025-11-13 11:26:00,675.070007,675.47998,675.070007,675.46002,202731
2025-11-13 11:25:00,675.25,675.38000,674.96002,675.080017,224124
2025-11-13 11:24:00,675.87000,675.87000,675.21002,675.25,177726
2025-11-13 11:23:00,675.83002,676.21002,675.69000,675.84998,198529
2025-11-13 11:22:00,675.31000,675.84998,675.30231,675.82001,151590
2025-11-13 11:21:00,675.65997,675.88501,675.26001,675.32001,110265
2025-11-13 11:20:00,675.60999,675.79999,675.38501,675.67999,219556
2025-11-13 11:19:00,675.46002,675.62000,675.090027,675.59998,165425
2025-11-13 11:18:00,675.5,675.65997,675.40997,675.46002,128326
2025-11-13 11:17:00,675.59998,675.65002,675.38000,675.49988,145803
2025-11-13 11:16:00,675.95001,675.97998,675.46503,675.60999,121251
2025-11-13 11:15:00,675.89001,676.28998,675.83502,675.96997,208450
2025-11-13 11:14:00,675.60999,675.88000,675.53998,675.88000,166438
2025-11-13 11:13:00,675.54999,675.79999,675.46997,675.63000,140259
2025-11-13 11:12:00,675.72998,675.79999,675.40997,675.52002,104297
2025-11-13 11:11:00,675.53998,675.79999,675.47998,675.73999,221857
2025-11-13 11:10:00,676.010010,676.010010,675.5,675.52002,182746
2025-11-13 11:09:00,675.58002,676.059998,675.57001,676.010010,208176
2025-11-13 11:08:00,675.47998,675.71002,675.39001,675.58002,189384
2025-11-13 11:07:00,675.41998,675.65002,675.25,675.46503,246197
2025-11-13 11:06:00,675.69000,675.75,675.27502,675.40002,187764
2025-11-13 11:05:00,675.83002,675.87000,675.47998,675.66998,178887
2025-11-13 11:04:00,676.080017,676.090027,675.78998,675.83002,148344
2025-11-13 11:03:00,676.52002,676.60999,675.96997,676.070007,212607
2025-11-13 11:02:00,676.38000,676.81000,676.34003,676.51001,206322
2025-11-13 11:01:00,676.52002,676.71002,676.35999,676.38000,216319
2025-11-13 11:00:00,676.47998,676.70831,676.15503,676.52002,252129
2025-11-13 10:59:00,676.21997,676.53949,676.070007,676.47998,372693
2025-11-13 10:58:00,675.71002,676.27148,675.62000,676.23999,317077
2025-11-13 10:57:00,675.70001,675.86499,675.5,675.71997,249248
2025-11-13 10:56:00,675.69000,675.97998,675.66998,675.71008,411567
2025-11-13 10:55:00,675.59998,675.70001,675.34003,675.67999,310144
2025-11-13 10:54:00,675.96002,675.96002,675.47998,675.59003,282575
2025-11-13 10:53:00,676,676.22998,675.89990,675.96997,153432
2025-11-13 10:52:00,676.070007,676.12000,675.90997,676.010010,169335
2025-11-13 10:51:00,676.15002,676.39001,675.96002,676.080017,284534
2025-11-13 10:50:00,676.21002,676.26001,675.89001,676.15503,222385
2025-11-13 10:49:00,676.29999,676.33002,675.97498,676.21002,258000
2025-11-13 10:48:00,676.16998,676.45502,676.021118,676.29010,357396
2025-11-13 10:47:00,676.48999,676.5,676.12000,676.15997,224465
2025-11-13 10:46:00,676.63501,676.69000,676.44000,676.51001,334464
2025-11-13 10:45:00,677.26001,677.31000,676.62000,676.65002,300100
2025-11-13 10:44:00,677.31000,677.32001,677.13000,677.25,208991
2025-11-13 10:43:00,677.34003,677.51001,677.15997,677.32001,174718
2025-11-13 10:42:00,677.59998,677.73999,677.29999,677.34003,281190
2025-11-13 10:41:00,677.90002,678.010010,677.39001,677.59003,189103
2025-11-13 10:40:00,677.71997,677.94000,677.41998,677.91998,224166
2025-11-13 10:39:00,677.35498,677.96002,677.35498,677.74231,396226
2025-11-13 10:38:00,677.34003,677.46997,677.20502,677.34998,182811
2025-11-13 10:37:00,678.059998,678.080017,677.31000,677.34003,232189
2025-11-13 10:36:00,677.89502,678.19000,677.85999,678.059998,211328
2025-11-13 10:35:00,677.78998,678.10999,677.72998,677.89502,272480
2025-11-13 10:34:00,678.40997,678.53998,677.72998,677.78998,357462
2025-11-13 10:33:00,678.66998,678.77002,678.40002,678.40002,181994
2025-11-13 10:32:00,678.79999,678.87000,678.62000,678.67999,202053
2025-11-13 10:31:00,678.90002,679.020020,678.58002,678.80090,180417
2025-11-13 10:30:00,678.95001,679.030029,678.84003,678.88000,120166
2025-11-13 10:29:00,678.82501,679.12000,678.81000,678.94000,145144
2025-11-13 10:28:00,679.010010,679.020020,678.76001,678.82001,132331
2025-11-13 10:27:00,679.21002,679.31000,678.94000,679.010010,145361
2025-11-13 10:26:00,679.52002,679.69000,678.89001,679.21002,211516
2025-11-13 10:25:00,679.71002,679.72998,679.44000,679.50500,96127
2025-11-13 10:24:00,679.46997,679.92999,679.46991,679.72449,138176
2025-11-13 10:23:00,679.59998,679.72998,679.28998,679.46997,194187
2025-11-13 10:22:00,679.76001,679.85999,679.46002,679.59998,128958
2025-11-13 10:21:00,680.19000,680.34998,679.65002,679.77002,178478
2025-11-13 10:20:00,680.049988,680.26001,679.85999,680.19000,155861
2025-11-13 10:19:00,680.14001,680.37000,680.0017090,680.049988,124916
2025-11-13 10:18:00,680.15002,680.5,680.059998,680.12000,175309
2025-11-13 10:17:00,680.62000,680.63000,680.044983,680.15002,271339
2025-11-13 10:16:00,680.53998,680.85999,680.5,680.62000,214658
2025-11-13 10:15:00,680.44000,680.64478,680.35999,680.53998,200101
2025-11-13 10:14:00,680.28003,680.59998,680.28003,680.42999,214142
2025-11-13 10:13:00,680.28003,680.37000,680.080017,680.26001,197578
2025-11-13 10:12:00,679.88000,680.44000,679.87000,680.28998,210267
2025-11-13 10:11:00,679.90002,679.98999,679.70001,679.89001,232003
2025-11-13 10:10:00,679.96997,679.96997,679.62000,679.88000,223214
2025-11-13 10:09:00,679.65002,680.010193,679.64801,679.95001,271779
2025-11-13 10:08:00,679.32001,679.84003,679.16998,679.64001,291930
2025-11-13 10:07:00,678.90002,679.34998,678.78998,679.33002,197358
2025-11-13 10:06:00,678.33002,678.97998,678.27002,678.90002,155488
2025-11-13 10:05:00,678.16998,678.48999,678.14001,678.35999,136887
2025-11-13 10:04:00,678.47498,678.52002,677.96997,678.16998,198145
2025-11-13 10:03:00,678.22998,678.52002,678.20001,678.48999,133966
2025-11-13 10:02:00,678.67999,678.75,678.21997,678.25,184003
2025-11-13 10:01:00,679.049988,679.094971,678.48499,678.68811,235105
2025-11-13 10:00:00,678.78003,679.45001,678.71002,679.039978,271169
2025-11-13 09:59:00,679.10999,679.21997,678.76001,678.79999,122144
2025-11-13 09:58:00,679.070007,679.21002,678.89001,679.10999,102944
2025-11-13 09:57:00,679.030029,679.39001,678.82001,679.059998,161281
2025-11-13 09:56:00,678.84003,679.18500,678.71002,679.020020,138034
2025-11-13 09:55:00,678.53998,679.10999,678.41998,678.84003,165701
2025-11-13 09:54:00,678.90997,679.044983,678.41998,678.52002,215027
2025-11-13 09:53:00,679.14001,679.19000,678.69000,678.89001,176608
2025-11-13 09:52:00,678.98999,679.20001,678.83002,679.16998,214279
2025-11-13 09:51:00,678.54999,679.015015,678.46997,679,266243
2025-11-13 09:50:00,678.17999,678.71002,678.13000,678.54999,219830
